class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,x34,y34,z34,v34,x35,y35,z35,v35,x36,y36,z36,v36,x37,y37,z37,v37,x38,y38,z38,v38,x39,y39,z39,v39,x40,y40,z40,v40,x41,y41,z41,v41,x42,y42,z42,v42
bad,0.3358707129955292,0.3704124093055725,-3.1261313893082843e-07,0.0,0.35875552892684937,0.46298953890800476,-0.016724320128560066,0.0,0.4114421606063843,0.5402252674102783,-0.021426962688565254,0.0,0.45425546169281006,0.593620777130127,-0.026421289891004562,0.0,0.4760664701461792,0.6446647644042969,-0.027395466342568398,0.0,0.46277716755867004,0.47673270106315613,0.0017648336943238974,0.0,0.4985818564891815,0.48905906081199646,-0.019269850105047226,0.0,0.4567936956882477,0.4765026271343231,-0.028173958882689476,0.0,0.4342389404773712,0.4671807885169983,-0.03008769266307354,0.0,0.46539705991744995,0.4209147095680237,0.001676497282460332,0.0,0.49940115213394165,0.4294249713420868,-0.020634829998016357,0.0,0.44829732179641724,0.4253411591053009,-0.022321859374642372,0.0,0.4305335581302643,0.4188077747821808,-0.016810351982712746,0.0,0.46170133352279663,0.36365124583244324,-0.003163078334182501,0.0,0.49630188941955566,0.37252211570739746,-0.026557372882962227,0.0,0.4471428692340851,0.37749457359313965,-0.01492756512016058,0.0,0.42833366990089417,0.37161070108413696,0.00013442766794469208,0.0,0.4537038207054138,0.30130815505981445,-0.009580391459167004,0.0,0.4818595051765442,0.3147735893726349,-0.02219383977353573,0.0,0.448286235332489,0.3284899592399597,-0.010542661882936954,0.0,0.4316498339176178,0.32651418447494507,0.0028031892143189907,0.0,0.7758403420448303,0.37327274680137634,-5.13921861511335e-07,0.0,0.7557459473609924,0.469204843044281,-0.015672991052269936,0.0,0.7006906867027283,0.5483819246292114,-0.017887096852064133,0.0,0.6547241806983948,0.5922442078590393,-0.021852122619748116,0.0,0.628456175327301,0.6321521401405334,-0.02106771618127823,0.0,0.6526959538459778,0.4683166444301605,0.011714278720319271,0.0,0.6111317276954651,0.4770173728466034,-0.013227003626525402,0.0,0.6555868983268738,0.469717413187027,-0.026281947270035744,0.0,0.679835319519043,0.45974838733673096,-0.030813535675406456,0.0,0.6483386158943176,0.4114866554737091,0.009809846989810467,0.0,0.6072514057159424,0.4234258830547333,-0.017377952113747597,0.0,0.6604307293891907,0.4231700003147125,-0.022996367886662483,0.0,0.6755625605583191,0.41422149538993835,-0.01851307973265648,0.0,0.6518282890319824,0.3550816774368286,0.0021014567464590073,0.0,0.6145715713500977,0.364210307598114,-0.022762367501854897,0.0,0.6624568104743958,0.3713012635707855,-0.011434604413807392,0.0,0.6753352880477905,0.3652840256690979,0.003985910676419735,0.0,0.659379243850708,0.29540586471557617,-0.0076757450588047504,0.0,0.6293490529060364,0.30363956093788147,-0.01688559539616108,0.0,0.6616399884223938,0.31771767139434814,-0.004085395950824022,0.0,0.6719875335693359,0.3142591714859009,0.00907648541033268,0.0
bad,0.32975491881370544,0.36899450421333313,-3.039709497443255e-07,0.0,0.3541364073753357,0.46044647693634033,-0.016833798959851265,0.0,0.4082150161266327,0.5378103256225586,-0.02157977968454361,0.0,0.451116144657135,0.5903280973434448,-0.026188857853412628,0.0,0.47177258133888245,0.6420412063598633,-0.026605915278196335,0.0,0.45917463302612305,0.4697299003601074,0.0005116952816024423,0.0,0.49406617879867554,0.4854107201099396,-0.01878431625664234,0.0,0.4521176218986511,0.47419705986976624,-0.026296067982912064,0.0,0.4316645860671997,0.462988942861557,-0.027868155390024185,0.0,0.4617919623851776,0.4127766489982605,0.0005260801408439875,0.0,0.49542468786239624,0.42322295904159546,-0.019711904227733612,0.0,0.44310668110847473,0.42085763812065125,-0.020333264023065567,0.0,0.42748716473579407,0.41261571645736694,-0.01474894117563963,0.0,0.4573381543159485,0.3556551933288574,-0.003950680140405893,0.0,0.4895879924297333,0.36528974771499634,-0.02544621005654335,0.0,0.44079720973968506,0.37214502692222595,-0.013353540562093258,0.0,0.42449456453323364,0.3649463653564453,0.0012308849254623055,0.0,0.44856587052345276,0.2942359447479248,-0.009971723891794682,0.0,0.4755709171295166,0.30620792508125305,-0.02101547084748745,0.0,0.442610502243042,0.32199710607528687,-0.00862815324217081,0.0,0.4274601340293884,0.3201061189174652,0.004708937834948301,0.0,0.7735893130302429,0.3741985559463501,-5.008391212868446e-07,0.0,0.7526512742042542,0.47087883949279785,-0.015986010432243347,0.0,0.6981137990951538,0.5490995645523071,-0.019008217379450798,0.0,0.6524382829666138,0.5927778482437134,-0.023698819801211357,0.0,0.6265154480934143,0.6343565583229065,-0.023603074252605438,0.0,0.6495730876922607,0.47010529041290283,0.011316560208797455,0.0,0.6084936857223511,0.478991836309433,-0.013934943825006485,0.0,0.6523509621620178,0.46995651721954346,-0.027732500806450844,0.0,0.6768478155136108,0.4602384865283966,-0.032773882150650024,0.0,0.6456811428070068,0.4131322503089905,0.009383535012602806,0.0,0.6052188277244568,0.42483800649642944,-0.018176889047026634,0.0,0.6583845019340515,0.4228533208370209,-0.02452726662158966,0.0,0.6747561097145081,0.4154454469680786,-0.02058102935552597,0.0,0.6495747566223145,0.35648322105407715,0.0017179151764139533,0.0,0.6118807792663574,0.36519142985343933,-0.02351442538201809,0.0,0.6597480773925781,0.370674192905426,-0.012550375424325466,0.0,0.6740485429763794,0.36601197719573975,0.002684530569240451,0.0,0.657626211643219,0.2965167462825775,-0.008008325472474098,0.0,0.6278871893882751,0.30367225408554077,-0.01776294596493244,0.0,0.6599395871162415,0.31655216217041016,-0.005148815456777811,0.0,0.6704859137535095,0.3144349753856659,0.008000945672392845,0.0
bad,0.32943105697631836,0.360751211643219,-2.9816251867487154e-07,0.0,0.3517841696739197,0.45306625962257385,-0.018386833369731903,0.0,0.4040587842464447,0.5313271880149841,-0.02445102483034134,0.0,0.44651204347610474,0.5860389471054077,-0.03026367351412773,0.0,0.467815637588501,0.6387783288955688,-0.03187162056565285,0.0,0.45777857303619385,0.4665505588054657,-0.0006994494469836354,0.0,0.49151813983917236,0.47894087433815,-0.021577464416623116,0.0,0.44984665513038635,0.4667719602584839,-0.030367394909262657,0.0,0.4285113513469696,0.4567301571369171,-0.03250878304243088,0.0,0.4609719514846802,0.4085199534893036,-0.00017760357877705246,0.0,0.49332112073898315,0.4183226227760315,-0.022119762375950813,0.0,0.4422913193702698,0.41415897011756897,-0.023678606376051903,0.0,0.42613330483436584,0.40628671646118164,-0.01828622631728649,0.0,0.45739325881004333,0.3505289852619171,-0.004388935398310423,0.0,0.48843762278556824,0.35930097103118896,-0.027022752910852432,0.0,0.44049060344696045,0.3649122416973114,-0.015617294237017632,0.0,0.4239400029182434,0.35865744948387146,-0.0010901513742282987,0.0,0.44946742057800293,0.2895302474498749,-0.010320168919861317,0.0,0.4752745032310486,0.3018505871295929,-0.022061452269554138,0.0,0.4421898126602173,0.3154031038284302,-0.010248581878840923,0.0,0.42721736431121826,0.31318387389183044,0.00297263590618968,0.0,0.776345431804657,0.36632317304611206,-4.926696419715881e-07,0.0,0.7539969086647034,0.46218228340148926,-0.01576085016131401,0.0,0.6993265748023987,0.5425042510032654,-0.018431223928928375,0.0,0.6536924242973328,0.5883654356002808,-0.022744998335838318,0.0,0.6268805861473083,0.6294688582420349,-0.022250376641750336,0.0,0.6512743830680847,0.467407763004303,0.012440038844943047,0.0,0.609528660774231,0.47466757893562317,-0.011703608557581902,0.0,0.6515505313873291,0.4642021954059601,-0.025121448561549187,0.0,0.6764319539070129,0.455013632774353,-0.030103148892521858,0.0,0.6466107368469238,0.40947824716567993,0.01059361919760704,0.0,0.6049247980117798,0.41831207275390625,-0.015581385232508183,0.0,0.6568015813827515,0.4153357446193695,-0.02203678898513317,0.0,0.6736270189285278,0.4100897014141083,-0.018615055829286575,0.0,0.65000319480896,0.35271602869033813,0.0030958945862948895,0.0,0.6113435626029968,0.35827183723449707,-0.02094641886651516,0.0,0.6573845148086548,0.3630794882774353,-0.010606004856526852,0.0,0.6721158623695374,0.3603931665420532,0.0037276216316968203,0.0,0.6579731106758118,0.2936059832572937,-0.006441069766879082,0.0,0.6277365684509277,0.2981269955635071,-0.01578391157090664,0.0,0.6588485836982727,0.3103259801864624,-0.003634535474702716,0.0,0.6701613664627075,0.31016963720321655,0.008893866091966629,0.0
bad,0.3323904275894165,0.34868502616882324,-2.823805971274851e-07,0.0,0.35253778100013733,0.44259384274482727,-0.018902763724327087,0.0,0.40510663390159607,0.5210014581680298,-0.02401413396000862,0.0,0.44698596000671387,0.5744408965110779,-0.0285017229616642,0.0,0.4662148952484131,0.6273092031478882,-0.028444912284612656,0.0,0.4607001841068268,0.45624876022338867,0.0006331279291771352,0.0,0.49230918288230896,0.4693004786968231,-0.01937098801136017,0.0,0.449160635471344,0.45741429924964905,-0.028207657858729362,0.0,0.4284500181674957,0.44819164276123047,-0.030530761927366257,0.0,0.4644611179828644,0.39728426933288574,0.002284339861944318,0.0,0.4939066171646118,0.4064812660217285,-0.018126770853996277,0.0,0.44239935278892517,0.40341249108314514,-0.01885443553328514,0.0,0.42770054936408997,0.3976663053035736,-0.01307595707476139,0.0,0.46046924591064453,0.33888742327690125,-0.0009648732375353575,0.0,0.48834484815597534,0.34710580110549927,-0.021856194362044334,0.0,0.441334992647171,0.35313326120376587,-0.010093525983393192,0.0,0.4270884692668915,0.3484116196632385,0.004249075427651405,0.0,0.4519553780555725,0.27861449122428894,-0.00606410251930356,0.0,0.47467195987701416,0.2912963628768921,-0.015804309397935867,0.0,0.4429222047328949,0.3034197688102722,-0.003650927683338523,0.0,0.43032243847846985,0.3004485070705414,0.009444203227758408,0.0,0.7750720381736755,0.35282236337661743,-5.035528829466784e-07,0.0,0.7532262802124023,0.448032408952713,-0.015787452459335327,0.0,0.6992366313934326,0.527713418006897,-0.018741555511951447,0.0,0.6541848182678223,0.5737683773040771,-0.023230502381920815,0.0,0.6276512742042542,0.6150593757629395,-0.022970963269472122,0.0,0.6509620547294617,0.45303380489349365,0.011277138255536556,0.0,0.6109728813171387,0.4644068777561188,-0.01159127987921238,0.0,0.6536614298820496,0.45256462693214417,-0.023708730936050415,0.0,0.6764377355575562,0.44199782609939575,-0.02820500358939171,0.0,0.6457918882369995,0.3965233266353607,0.009317910298705101,0.0,0.606371283531189,0.40815484523773193,-0.01646018773317337,0.0,0.6576558351516724,0.4036972224712372,-0.022277947515249252,0.0,0.6730270981788635,0.3959050476551056,-0.018548686057329178,0.0,0.648695170879364,0.340370774269104,0.0019021029584109783,0.0,0.6125237345695496,0.3484446406364441,-0.021948935464024544,0.0,0.658332109451294,0.3514934182167053,-0.011768931522965431,0.0,0.6711501479148865,0.34653323888778687,0.0023016142658889294,0.0,0.6560019254684448,0.28246474266052246,-0.007477483246475458,0.0,0.6281818747520447,0.29000356793403625,-0.016665620729327202,0.0,0.6594835519790649,0.30147626996040344,-0.0046388497576117516,0.0,0.6698169112205505,0.2993434965610504,0.007704486139118671,0.0
bad,0.3378656804561615,0.3060385584831238,-2.7477275921228284e-07,0.0,0.35927706956863403,0.3988213539123535,-0.017007390037178993,0.0,0.4101303815841675,0.48229143023490906,-0.020298242568969727,0.0,0.45061975717544556,0.5358798503875732,-0.022944390773773193,0.0,0.46902352571487427,0.5870689153671265,-0.020654577761888504,0.0,0.4642506241798401,0.4184907078742981,0.0035290576051920652,0.0,0.4954623878002167,0.4232824444770813,-0.014636733569204807,0.0,0.45353466272354126,0.41179874539375305,-0.022054489701986313,0.0,0.4347122013568878,0.41141477227211,-0.023494858294725418,0.0,0.4681452214717865,0.36097800731658936,0.005340890493243933,0.0,0.4972590208053589,0.3606065809726715,-0.012425952591001987,0.0,0.450419157743454,0.3575409948825836,-0.011691519059240818,0.0,0.43815886974334717,0.3608414828777313,-0.005461378954350948,0.0,0.46475040912628174,0.3054598867893219,0.00222913920879364,0.0,0.49215641617774963,0.30371877551078796,-0.016392596065998077,0.0,0.4489304721355438,0.30784642696380615,-0.004841273650527,0.0,0.4365685284137726,0.31243178248405457,0.008888041600584984,0.0,0.4567009210586548,0.24968627095222473,-0.0026568772736936808,0.0,0.4797166585922241,0.25228646397590637,-0.010162457823753357,0.0,0.45053592324256897,0.25959932804107666,0.0015030751237645745,0.0,0.4379671514034271,0.26243847608566284,0.013914069160819054,0.0,0.7781021595001221,0.3029079735279083,-5.136635650160315e-07,0.0,0.755923867225647,0.3988928198814392,-0.015981635078787804,0.0,0.6995478272438049,0.48226919770240784,-0.01844203658401966,0.0,0.6536136269569397,0.5333960652351379,-0.022373760119080544,0.0,0.6289578080177307,0.5793204307556152,-0.021874280646443367,0.0,0.6462656259536743,0.4127023220062256,0.013817401602864265,0.0,0.6109204292297363,0.41737356781959534,-0.005926166661083698,0.0,0.6517239212989807,0.40210315585136414,-0.016769522801041603,0.0,0.6724454760551453,0.39599376916885376,-0.021317776292562485,0.0,0.6413148045539856,0.3524859547615051,0.012320860289037228,0.0,0.6073815822601318,0.3582814037799835,-0.010311995632946491,0.0,0.6571201086044312,0.351428747177124,-0.015509606339037418,0.0,0.6725171208381653,0.35086551308631897,-0.012121589854359627,0.0,0.6454409956932068,0.29317620396614075,0.005467057228088379,0.0,0.6144872903823853,0.29731544852256775,-0.0179472416639328,0.0,0.6604072451591492,0.29905930161476135,-0.00881886575371027,0.0,0.67656409740448,0.30073457956314087,0.004581212066113949,0.0,0.6553012728691101,0.23474541306495667,-0.003178537590429187,0.0,0.6299074292182922,0.24051110446453094,-0.013413581997156143,0.0,0.6611785888671875,0.24984903633594513,-0.0022271741181612015,0.0,0.6736317873001099,0.25213879346847534,0.009830711409449577,0.0
bad,0.35081323981285095,0.24922358989715576,-2.2377166430942452e-07,0.0,0.3732154965400696,0.34478360414505005,-0.01971764862537384,0.0,0.42368748784065247,0.430052787065506,-0.024765921756625175,0.0,0.46296098828315735,0.4868432283401489,-0.029286973178386688,0.0,0.4800698459148407,0.5417328476905823,-0.027870364487171173,0.0,0.4788725674152374,0.3615039587020874,0.003610198153182864,0.0,0.5125014781951904,0.3651074171066284,-0.01755327358841896,0.0,0.46733084321022034,0.35201162099838257,-0.025039376690983772,0.0,0.45130038261413574,0.3497066795825958,-0.025937363505363464,0.0,0.48147982358932495,0.30081653594970703,0.005554800387471914,0.0,0.5116795897483826,0.30007344484329224,-0.015069139190018177,0.0,0.45918533205986023,0.29615724086761475,-0.013263401575386524,0.0,0.45150938630104065,0.30123960971832275,-0.005252104252576828,0.0,0.4765630066394806,0.24302369356155396,0.0016935871681198478,0.0,0.5043489336967468,0.24274899065494537,-0.01976991444826126,0.0,0.45725858211517334,0.24580366909503937,-0.0059938495978713036,0.0,0.4481531083583832,0.25206464529037476,0.010332850739359856,0.0,0.4682387411594391,0.18719148635864258,-0.004357512108981609,0.0,0.4906734526157379,0.18615524470806122,-0.013220304623246193,0.0,0.4622737765312195,0.19517038762569427,-0.0007806082721799612,0.0,0.4532890319824219,0.19927796721458435,0.01299852691590786,0.0,0.7829375267028809,0.24255186319351196,-5.350437959350529e-07,0.0,0.7562370896339417,0.34312960505485535,-0.01690906472504139,0.0,0.701172411441803,0.429168701171875,-0.019633134827017784,0.0,0.6552942991256714,0.4818434715270996,-0.02386501058936119,0.0,0.6302719712257385,0.5290746688842773,-0.023030417039990425,0.0,0.6503873467445374,0.35264649987220764,0.016169127076864243,0.0,0.6121293306350708,0.3541923463344574,-0.004449824336916208,0.0,0.655613124370575,0.34152477979660034,-0.015436356887221336,0.0,0.6755061745643616,0.33723896741867065,-0.020013777539134026,0.0,0.6468467712402344,0.2901487946510315,0.014917870052158833,0.0,0.6105608940124512,0.29232078790664673,-0.008714469149708748,0.0,0.6619967818260193,0.28920242190361023,-0.014521937817335129,0.0,0.6737690567970276,0.28945839405059814,-0.011574544943869114,0.0,0.6520922780036926,0.2310764044523239,0.007866314612329006,0.0,0.6160542368888855,0.23028649389743805,-0.016873108223080635,0.0,0.6623371839523315,0.23387444019317627,-0.007331873290240765,0.0,0.6762140393257141,0.23474210500717163,0.006597562693059444,0.0,0.6628243327140808,0.17301936447620392,-0.0010460838675498962,0.0,0.6334612369537354,0.17263121902942657,-0.012207583524286747,0.0,0.6650458574295044,0.18441958725452423,-0.0005829944857396185,0.0,0.6774342060089111,0.1882072389125824,0.01206247229129076,0.0
bad,0.3897894024848938,0.18022377789020538,-2.0062009298271732e-07,0.0,0.41084688901901245,0.28431057929992676,-0.018192952498793602,0.0,0.4500954747200012,0.3767954111099243,-0.02521107904613018,0.0,0.4895769953727722,0.4385019838809967,-0.03225836902856827,0.0,0.5069361925125122,0.497123658657074,-0.03407628834247589,0.0,0.5115525126457214,0.3170967400074005,0.006397902965545654,0.0,0.5485488772392273,0.32476305961608887,-0.017240650951862335,0.0,0.506905198097229,0.30775776505470276,-0.028980599716305733,0.0,0.48746538162231445,0.30198344588279724,-0.03192663937807083,0.0,0.5168657898902893,0.2571154534816742,0.007619794923812151,0.0,0.5523748397827148,0.255939245223999,-0.01429386530071497,0.0,0.5017308592796326,0.24649105966091156,-0.01568606123328209,0.0,0.48826882243156433,0.2493017315864563,-0.0093812495470047,0.0,0.5155581831932068,0.19898878037929535,0.0031839965377002954,0.0,0.5502193570137024,0.1988106220960617,-0.01833660528063774,0.0,0.5025721192359924,0.19672970473766327,-0.005218097940087318,0.0,0.4873480498790741,0.2014794945716858,0.011299741454422474,0.0,0.5098323822021484,0.14202925562858582,-0.003354744054377079,0.0,0.5372655391693115,0.14216077327728271,-0.011871655471622944,0.0,0.5061741471290588,0.1463666409254074,0.001500663231126964,0.0,0.490858793258667,0.14955486357212067,0.016581209376454353,0.0,0.77351313829422,0.204606294631958,-4.849251240557351e-07,0.0,0.7449989318847656,0.3043617904186249,-0.014966127462685108,0.0,0.6942124962806702,0.38671112060546875,-0.017503969371318817,0.0,0.6489821672439575,0.43993619084358215,-0.022183604538440704,0.0,0.6254362463951111,0.4867035746574402,-0.02215830609202385,0.0,0.6481902599334717,0.3134554922580719,0.017193662002682686,0.0,0.6024765372276306,0.31482842564582825,-0.003605233272537589,0.0,0.6449167132377625,0.3041923940181732,-0.015077575109899044,0.0,0.6673837304115295,0.30102747678756714,-0.019399024546146393,0.0,0.6440896391868591,0.25265809893608093,0.016252977773547173,0.0,0.6022366285324097,0.25499412417411804,-0.007128081284463406,0.0,0.651901125907898,0.2522287964820862,-0.01370262075215578,0.0,0.6649962067604065,0.25384509563446045,-0.011180461384356022,0.0,0.6476920247077942,0.19421178102493286,0.009866095148026943,0.0,0.6088647842407227,0.19338080286979675,-0.013163692317903042,0.0,0.6535181403160095,0.19761866331100464,-0.0045425379648804665,0.0,0.6679795980453491,0.20030301809310913,0.008650739677250385,0.0,0.6555859446525574,0.13509303331375122,0.001792884198948741,0.0,0.6230287551879883,0.13488957285881042,-0.006756539456546307,0.0,0.6526563167572021,0.14568160474300385,0.004673064220696688,0.0,0.6650626063346863,0.14908184111118317,0.016781648620963097,0.0
bad,0.4068598747253418,0.15246987342834473,-2.232616225228412e-07,0.0,0.4224061369895935,0.2511138319969177,-0.024654747918248177,0.0,0.4606407582759857,0.34489428997039795,-0.03501588851213455,0.0,0.4993683695793152,0.41605693101882935,-0.04421054199337959,0.0,0.5145496129989624,0.4817855954170227,-0.04805305227637291,0.0,0.5217188596725464,0.2990032732486725,-0.005089654587209225,0.0,0.5665064454078674,0.3030003309249878,-0.031540993601083755,0.0,0.5260187387466431,0.27855202555656433,-0.04250183328986168,0.0,0.5032778382301331,0.2736688554286957,-0.044573742896318436,0.0,0.5284611582756042,0.23869410157203674,-0.0009865730535238981,0.0,0.5687035918235779,0.2375182807445526,-0.027502158656716347,0.0,0.5190296769142151,0.22344261407852173,-0.029004348441958427,0.0,0.5036736726760864,0.23008927702903748,-0.02217571996152401,0.0,0.529453456401825,0.17947739362716675,-0.0027548454236239195,0.0,0.5664060711860657,0.17895962297916412,-0.02924526296555996,0.0,0.519075334072113,0.17334695160388947,-0.017379090189933777,0.0,0.5017018914222717,0.18063801527023315,-0.0009291249443776906,0.0,0.5262201428413391,0.11920413374900818,-0.006898840423673391,0.0,0.5563254356384277,0.11904571950435638,-0.020907990634441376,0.0,0.5241976380348206,0.12313111126422882,-0.010888565331697464,0.0,0.5068587064743042,0.1304088532924652,0.0023527885787189007,0.0,0.7664980292320251,0.18486356735229492,-4.45194331177845e-07,0.0,0.7442660927772522,0.2885962426662445,-0.01472150906920433,0.0,0.6972696185112,0.3738396167755127,-0.016992416232824326,0.0,0.6505370140075684,0.42825382947921753,-0.020964667201042175,0.0,0.6266279816627502,0.47507357597351074,-0.019933825358748436,0.0,0.646338164806366,0.3065696358680725,0.0193211380392313,0.0,0.6016329526901245,0.3040253221988678,-0.001569304964505136,0.0,0.6423164010047913,0.2902599275112152,-0.014786497689783573,0.0,0.6644512414932251,0.28570759296417236,-0.020614156499505043,0.0,0.6406264901161194,0.24525988101959229,0.018795209005475044,0.0,0.601347804069519,0.24588900804519653,-0.00461177621036768,0.0,0.6483717560768127,0.24046535789966583,-0.013909848406910896,0.0,0.6610459685325623,0.2476021945476532,-0.014345117844641209,0.0,0.6426264047622681,0.18762893974781036,0.012918384745717049,0.0,0.6042969822883606,0.184036523103714,-0.00981040857732296,0.0,0.6462856531143188,0.18773680925369263,-0.0025303266011178493,0.0,0.6598771214485168,0.19527480006217957,0.00869758240878582,0.0,0.6483919024467468,0.12887266278266907,0.005406389478594065,0.0,0.6178017258644104,0.1266198754310608,-0.003197144251316786,0.0,0.6482914090156555,0.13735178112983704,0.007572702132165432,0.0,0.6600985527038574,0.14343158900737762,0.018579794093966484,0.0
bad,0.38438963890075684,0.15012291073799133,-3.4826069850169006e-07,0.0,0.4020436406135559,0.24639634788036346,-0.018303021788597107,0.0,0.43879711627960205,0.33616381883621216,-0.02598276175558567,0.0,0.47606533765792847,0.4025307297706604,-0.03414560854434967,0.0,0.4935537874698639,0.4638424515724182,-0.038134586066007614,0.0,0.4970473647117615,0.2844517230987549,0.00047539675142616034,0.0,0.5399238467216492,0.29499194025993347,-0.026964586228132248,0.0,0.5015684962272644,0.2730141580104828,-0.04070575535297394,0.0,0.4763197600841522,0.2633756101131439,-0.04424610733985901,0.0,0.5038867592811584,0.22722002863883972,0.0006049954099580646,0.0,0.5464964509010315,0.23127835988998413,-0.02713121473789215,0.0,0.4987359046936035,0.21674096584320068,-0.0320606604218483,0.0,0.4776919186115265,0.21500395238399506,-0.027663065120577812,0.0,0.5048505663871765,0.16961516439914703,-0.004632785450667143,0.0,0.5459637641906738,0.17428497970104218,-0.031745221465826035,0.0,0.5001402497291565,0.16870783269405365,-0.021800033748149872,0.0,0.47898826003074646,0.16886970400810242,-0.006510154344141483,0.0,0.5017476677894592,0.10999424755573273,-0.011664047837257385,0.0,0.5361073017120361,0.1169455349445343,-0.025105057284235954,0.0,0.5061528086662292,0.12048661708831787,-0.014550356194376945,0.0,0.488993376493454,0.11991295218467712,-0.0013786004856228828,0.0,0.7844431400299072,0.1704087257385254,-4.853897621615033e-07,0.0,0.757881760597229,0.27228569984436035,-0.015346589498221874,0.0,0.7095392942428589,0.3606685996055603,-0.017378434538841248,0.0,0.6681597232818604,0.4184073209762573,-0.02151808887720108,0.0,0.64432293176651,0.46397727727890015,-0.020332692191004753,0.0,0.6666996479034424,0.2946690320968628,0.018255047500133514,0.0,0.6202065348625183,0.2953692078590393,-0.003494327887892723,0.0,0.660790205001831,0.279745876789093,-0.014998596161603928,0.0,0.6827458143234253,0.2763030230998993,-0.019040120765566826,0.0,0.6599675416946411,0.23360008001327515,0.01673557609319687,0.0,0.6138578653335571,0.2354302555322647,-0.008198113180696964,0.0,0.6634795069694519,0.22876857221126556,-0.014970581978559494,0.0,0.6790028810501099,0.2328183799982071,-0.012361268512904644,0.0,0.6613731384277344,0.1753602921962738,0.00943422969430685,0.0,0.6172521710395813,0.17347030341625214,-0.014478529803454876,0.0,0.66156405210495,0.17270569503307343,-0.0046994308941066265,0.0,0.678581178188324,0.17536163330078125,0.009512532502412796,0.0,0.6678996682167053,0.11737768352031708,0.00029038774664513767,0.0,0.6312989592552185,0.11627495288848877,-0.007920702919363976,0.0,0.6606553196907043,0.12610559165477753,0.004651700612157583,0.0,0.6747233867645264,0.13006041944026947,0.017322318628430367,0.0
bad,0.34231117367744446,0.1483706682920456,-4.4145815536467126e-07,0.0,0.3526371121406555,0.2456555962562561,-0.022872023284435272,0.0,0.38892650604248047,0.3309558033943176,-0.03155249357223511,0.0,0.42832130193710327,0.3908267617225647,-0.039736926555633545,0.0,0.4491578936576843,0.44879287481307983,-0.04409593343734741,0.0,0.44792431592941284,0.2665739059448242,-0.01054431963711977,0.0,0.4896260201931,0.27281641960144043,-0.03902680426836014,0.0,0.4455868601799011,0.255754292011261,-0.05049577355384827,0.0,0.41560930013656616,0.24974186718463898,-0.05223219841718674,0.0,0.4524896740913391,0.2027408629655838,-0.008558864705264568,0.0,0.4928100109100342,0.20602229237556458,-0.03810570389032364,0.0,0.4418402910232544,0.19374899566173553,-0.04090006649494171,0.0,0.4172973334789276,0.19481518864631653,-0.03505585342645645,0.0,0.4519924223423004,0.1415039300918579,-0.012138869613409042,0.0,0.4916599988937378,0.14877957105636597,-0.04286755993962288,0.0,0.4431063234806061,0.14212852716445923,-0.03262995928525925,0.0,0.4190676510334015,0.14135447144508362,-0.016513917595148087,0.0,0.4465106725692749,0.08092962205410004,-0.01754942536354065,0.0,0.4855918884277344,0.08773598074913025,-0.03467931970953941,0.0,0.4544982612133026,0.09025919437408447,-0.025182833895087242,0.0,0.43418172001838684,0.09175138175487518,-0.012509533204138279,0.0,0.8224684000015259,0.15998126566410065,-5.465542471938534e-07,0.0,0.798207700252533,0.2583824694156647,-0.01603706181049347,0.0,0.7494640350341797,0.3441740870475769,-0.01811838336288929,0.0,0.7076194286346436,0.39773231744766235,-0.022148968651890755,0.0,0.6816949844360352,0.44264349341392517,-0.021420933306217194,0.0,0.7006901502609253,0.2786734700202942,0.018281525000929832,0.0,0.6593878269195557,0.27369001507759094,-0.004480885341763496,0.0,0.6998724341392517,0.26021823287010193,-0.017861105501651764,0.0,0.7252470254898071,0.25692883133888245,-0.023034410551190376,0.0,0.6948972344398499,0.2157670259475708,0.016731522977352142,0.0,0.6527252197265625,0.21590375900268555,-0.008988993242383003,0.0,0.7038819193840027,0.20867037773132324,-0.016471879556775093,0.0,0.7226797342300415,0.21115276217460632,-0.01420198567211628,0.0,0.6990482211112976,0.15703150629997253,0.00911295972764492,0.0,0.661280632019043,0.15322625637054443,-0.01617654226720333,0.0,0.705912709236145,0.15514303743839264,-0.0072821201756596565,0.0,0.7226629257202148,0.15891960263252258,0.006356978323310614,0.0,0.7090784907341003,0.09730282425880432,-0.00030448430334217846,0.0,0.675899863243103,0.09677639603614807,-0.00967447366565466,0.0,0.706510603427887,0.10876500606536865,0.002746560610830784,0.0,0.7198452353477478,0.1149592399597168,0.015262460336089134,0.0
